,date,S154_C_FLOW_cmd
7521,2010-08-06,0.0
7522,2010-08-07,0.0
7523,2010-08-08,76773.5406410112
7524,2010-08-09,30655.5915943872
7525,2010-08-10,0.0
7526,2010-08-11,0.0
7527,2010-08-12,0.0
7528,2010-08-13,0.0
7529,2010-08-14,0.0
7530,2010-08-15,0.0
7531,2010-08-16,0.0
7532,2010-08-17,0.0
7533,2010-08-18,0.0
7534,2010-08-19,0.0
7535,2010-08-20,0.0
7536,2010-08-21,0.0
7537,2010-08-22,0.0
7538,2010-08-23,120469.379896858
7539,2010-08-24,122500.037600237
7540,2010-08-25,129007.928553235
7541,2010-08-26,119686.475722061
7542,2010-08-27,136200.860659181
7543,2010-08-28,126928.339338931
7544,2010-08-29,138280.449873485
7545,2010-08-30,0.0
7546,2010-08-31,122573.434866624
7547,2010-09-01,122328.777312
7548,2010-09-02,122622.366377549
7549,2010-09-03,0.0
7550,2010-09-04,114866.721895968
7551,2010-09-05,0.0
7552,2010-09-06,125631.654299424
7553,2010-09-07,280475.420620954
7554,2010-09-08,198588.537088301
7555,2010-09-09,0.0
7556,2010-09-10,147039.190329024
7557,2010-09-11,289821.33920759
7558,2010-09-12,164214.150663629
7559,2010-09-13,161106.999719904
7560,2010-09-14,151736.615377805
7561,2010-09-15,138500.641672646
7562,2010-09-16,133191.572737306
7563,2010-09-17,0.0
7564,2010-09-18,135197.764685222
7565,2010-09-19,125900.77760951
7566,2010-09-20,0.0
7567,2010-09-21,52136.5248903744
7568,2010-09-22,88957.4868612864
7569,2010-09-23,0.0
7570,2010-09-24,1810.4659042176
7571,2010-09-25,156923.355535834
7572,2010-09-26,0.0
7573,2010-09-27,0.0
7574,2010-09-28,30362.0025288384
7575,2010-09-29,105276.145754707
7576,2010-09-30,149167.711054253
7577,2010-10-01,126194.366675059
7578,2010-10-02,0.0
7579,2010-10-03,128469.681933062
7580,2010-10-04,0.0
7581,2010-10-05,0.0
7582,2010-10-06,0.0
7583,2010-10-07,117533.48924137
7584,2010-10-08,0.0
7585,2010-10-09,0.0
7586,2010-10-10,0.0
7587,2010-10-11,0.0
7588,2010-10-12,0.0
7589,2010-10-13,1370.0823058944
7590,2010-10-14,0.0
7591,2010-10-15,0.0
7592,2010-10-16,0.0
7593,2010-10-17,0.0
7594,2010-10-18,0.0
7595,2010-10-19,0.0
7596,2010-10-20,0.0
7597,2010-10-21,0.0
7598,2010-10-22,0.0
7599,2010-10-23,0.0
7600,2010-10-24,0.0
7601,2010-10-25,0.0
7602,2010-10-26,0.0
7603,2010-10-27,0.0
7604,2010-10-28,0.0
7605,2010-10-29,0.0
7606,2010-10-30,0.0
7607,2010-10-31,0.0
7608,2010-11-01,0.0
7609,2010-11-02,0.0
7610,2010-11-03,0.0
7611,2010-11-04,0.0
7612,2010-11-05,0.0
7613,2010-11-06,0.0
7614,2010-11-07,0.0
7615,2010-11-08,0.0
7616,2010-11-09,0.0
7617,2010-11-10,0.0
7618,2010-11-11,0.0
7619,2010-11-12,0.0
7620,2010-11-13,0.0
7621,2010-11-14,0.0
7622,2010-11-15,0.0
7623,2010-11-16,0.0
7624,2010-11-17,0.0
7625,2010-11-18,0.0
7626,2010-11-19,0.0
7627,2010-11-20,0.0
7628,2010-11-21,0.0
7629,2010-11-22,0.0
7630,2010-11-23,0.0
7631,2010-11-24,0.0
7632,2010-11-25,0.0
7633,2010-11-26,0.0
7634,2010-11-27,0.0
7635,2010-11-28,0.0
7636,2010-11-29,0.0
7637,2010-11-30,220.1917991616
7638,2010-12-01,0.0
7639,2010-12-02,0.0
7640,2010-12-03,0.0
7641,2010-12-04,0.0
7642,2010-12-05,0.0
7643,2010-12-06,0.0
7644,2010-12-07,0.0
7645,2010-12-08,0.0
7646,2010-12-09,0.0
7647,2010-12-10,0.0
7648,2010-12-11,0.0
7649,2010-12-12,0.0
7650,2010-12-13,0.0
7651,2010-12-14,0.0
7652,2010-12-15,0.0
7653,2010-12-16,0.0
7654,2010-12-17,0.0
7655,2010-12-18,0.0
7656,2010-12-19,0.0
7657,2010-12-20,0.0
7658,2010-12-21,0.0
7659,2010-12-22,0.0
7660,2010-12-23,0.0
7661,2010-12-24,0.0
7662,2010-12-25,0.0
7663,2010-12-26,0.0
7664,2010-12-27,0.0
7665,2010-12-28,0.0
7666,2010-12-29,0.0
7667,2010-12-30,0.0
7668,2010-12-31,0.0
7669,2011-01-01,0.0
7670,2011-01-02,0.0
7671,2011-01-03,0.0
7672,2011-01-04,0.0
7673,2011-01-05,0.0
7674,2011-01-06,0.0
7675,2011-01-07,0.0
7676,2011-01-08,0.0
7677,2011-01-09,0.0
7678,2011-01-10,0.0
7679,2011-01-11,0.0
7680,2011-01-12,0.0
7681,2011-01-13,0.0
7682,2011-01-14,0.0
7683,2011-01-15,0.0
7684,2011-01-16,0.0
7685,2011-01-17,0.0
7686,2011-01-18,0.0
7687,2011-01-19,0.0
7688,2011-01-20,0.0
7689,2011-01-21,0.0
7690,2011-01-22,0.0
7691,2011-01-23,0.0
7692,2011-01-24,0.0
7693,2011-01-25,0.0
7694,2011-01-26,0.0
7695,2011-01-27,0.0
7696,2011-01-28,0.0
7697,2011-01-29,0.0
7698,2011-01-30,0.0
7699,2011-01-31,0.0
7700,2011-02-01,0.0
7701,2011-02-02,0.0
7702,2011-02-03,0.0
7703,2011-02-04,0.0
7704,2011-02-05,0.0
7705,2011-02-06,0.0
7706,2011-02-07,0.0
7707,2011-02-08,0.0
7708,2011-02-09,0.0
7709,2011-02-10,0.0
7710,2011-02-11,122.328777312
7711,2011-02-12,0.0
7712,2011-02-13,0.0
7713,2011-02-14,0.0
7714,2011-02-15,0.0
7715,2011-02-16,0.0
7716,2011-02-17,0.0
7717,2011-02-18,0.0
7718,2011-02-19,0.0
7719,2011-02-20,0.0
7720,2011-02-21,0.0
7721,2011-02-22,0.0
7722,2011-02-23,0.0
7723,2011-02-24,0.0
7724,2011-02-25,0.0
7725,2011-02-26,0.0
7726,2011-02-27,0.0
7727,2011-02-28,0.0
7728,2011-03-01,0.0
7729,2011-03-02,0.0
7730,2011-03-03,0.0
7731,2011-03-04,0.0
7732,2011-03-05,0.0
7733,2011-03-06,0.0
7734,2011-03-07,0.0
7735,2011-03-08,0.0
7736,2011-03-09,0.0
7737,2011-03-10,0.0
7738,2011-03-11,0.0
7739,2011-03-12,0.0
7740,2011-03-13,0.0
7741,2011-03-14,0.0
7742,2011-03-15,0.0
7743,2011-03-16,0.0
7744,2011-03-17,0.0
7745,2011-03-18,0.0
7746,2011-03-19,0.0
7747,2011-03-20,0.0
7748,2011-03-21,0.0
7749,2011-03-22,0.0
7750,2011-03-23,48.9315109248
7751,2011-03-24,0.0
7752,2011-03-25,0.0
7753,2011-03-26,0.0
7754,2011-03-27,0.0
7755,2011-03-28,0.0
7756,2011-03-29,0.0
7757,2011-03-30,0.0
7758,2011-03-31,0.0
7759,2011-04-01,0.0
7760,2011-04-02,0.0
7761,2011-04-03,0.0
7762,2011-04-04,0.0
7763,2011-04-05,0.0
7764,2011-04-06,0.0
7765,2011-04-07,0.0
7766,2011-04-08,0.0
7767,2011-04-09,0.0
7768,2011-04-10,0.0
7769,2011-04-11,0.0
7770,2011-04-12,0.0
7771,2011-04-13,0.0
7772,2011-04-14,0.0
7773,2011-04-15,0.0
7774,2011-04-16,0.0
7775,2011-04-17,0.0
7776,2011-04-18,0.0
7777,2011-04-19,0.0
7778,2011-04-20,0.0
7779,2011-04-21,0.0
7780,2011-04-22,0.0
7781,2011-04-23,0.0
7782,2011-04-24,0.0
7783,2011-04-25,0.0
7784,2011-04-26,0.0
7785,2011-04-27,0.0
7786,2011-04-28,0.0
7787,2011-04-29,0.0
7788,2011-04-30,0.0
7789,2011-05-01,0.0
7790,2011-05-02,0.0
7791,2011-05-03,0.0
7792,2011-05-04,0.0
7793,2011-05-05,0.0
7794,2011-05-06,0.0
7795,2011-05-07,0.0
7796,2011-05-08,0.0
7797,2011-05-09,0.0
7798,2011-05-10,0.0
7799,2011-05-11,0.0
7800,2011-05-12,0.0
7801,2011-05-13,0.0
7802,2011-05-14,0.0
7803,2011-05-15,0.0
7804,2011-05-16,0.0
7805,2011-05-17,0.0
7806,2011-05-18,0.0
7807,2011-05-19,0.0
7808,2011-05-20,0.0
7809,2011-05-21,0.0
7810,2011-05-22,0.0
7811,2011-05-23,0.0
7812,2011-05-24,0.0
7813,2011-05-25,0.0
7814,2011-05-26,0.0
7815,2011-05-27,0.0
7816,2011-05-28,0.0
7817,2011-05-29,0.0
7818,2011-05-30,0.0
7819,2011-05-31,0.0
7820,2011-06-01,0.0
7821,2011-06-02,0.0
7822,2011-06-03,0.0
7823,2011-06-04,0.0
7824,2011-06-05,0.0
7825,2011-06-06,0.0
7826,2011-06-07,0.0
7827,2011-06-08,0.0
7828,2011-06-09,0.0
7829,2011-06-10,0.0
7830,2011-06-11,0.0
7831,2011-06-12,0.0
7832,2011-06-13,0.0
7833,2011-06-14,0.0
7834,2011-06-15,0.0
7835,2011-06-16,0.0
7836,2011-06-17,0.0
7837,2011-06-18,0.0
7838,2011-06-19,0.0
7839,2011-06-20,0.0
7840,2011-06-21,73.3972663872
7841,2011-06-22,0.0
7842,2011-06-23,0.0
7843,2011-06-24,0.0
7844,2011-06-25,0.0
7845,2011-06-26,0.0
7846,2011-06-27,0.0
7847,2011-06-28,0.0
7848,2011-06-29,0.0
7849,2011-06-30,0.0
7850,2011-07-01,0.0
7851,2011-07-02,0.0
7852,2011-07-03,0.0
7853,2011-07-04,0.0
7854,2011-07-05,0.0
7855,2011-07-06,0.0
7856,2011-07-07,0.0
7857,2011-07-08,0.0
7858,2011-07-09,0.0
7859,2011-07-10,0.0
7860,2011-07-11,0.0
7861,2011-07-12,0.0
7862,2011-07-13,0.0
7863,2011-07-14,0.0
7864,2011-07-15,0.0
7865,2011-07-16,0.0
7866,2011-07-17,0.0
7867,2011-07-18,0.0
7868,2011-07-19,0.0
7869,2011-07-20,0.0
7870,2011-07-21,0.0
7871,2011-07-22,0.0
7872,2011-07-23,0.0
7873,2011-07-24,0.0
7874,2011-07-25,0.0
7875,2011-07-26,0.0
7876,2011-07-27,0.0
7877,2011-07-28,831.8356857216
7878,2011-07-29,0.0
7879,2011-07-30,0.0
7880,2011-07-31,0.0
7881,2011-08-01,0.0
7882,2011-08-02,0.0
7883,2011-08-03,0.0
7884,2011-08-04,0.0
7885,2011-08-05,1590.274105056
7886,2011-08-06,0.0
7887,2011-08-07,0.0
7888,2011-08-08,0.0
7889,2011-08-09,0.0
7890,2011-08-10,0.0
7891,2011-08-11,0.0
7892,2011-08-12,0.0
7893,2011-08-13,0.0
7894,2011-08-14,0.0
7895,2011-08-15,0.0
7896,2011-08-16,0.0
7897,2011-08-17,0.0
7898,2011-08-18,0.0
7899,2011-08-19,0.0
7900,2011-08-20,0.0
7901,2011-08-21,0.0
7902,2011-08-22,0.0
7903,2011-08-23,0.0
7904,2011-08-24,0.0
7905,2011-08-25,0.0
7906,2011-08-26,0.0
7907,2011-08-27,0.0
7908,2011-08-28,0.0
7909,2011-08-29,0.0
7910,2011-08-30,0.0
7911,2011-08-31,0.0
7912,2011-09-01,0.0
7913,2011-09-02,0.0
7914,2011-09-03,0.0
7915,2011-09-04,0.0
7916,2011-09-05,0.0
7917,2011-09-06,0.0
7918,2011-09-07,0.0
7919,2011-09-08,0.0
7920,2011-09-09,0.0
7921,2011-09-10,0.0
7922,2011-09-11,0.0
7923,2011-09-12,0.0
7924,2011-09-13,0.0
7925,2011-09-14,0.0
7926,2011-09-15,0.0
7927,2011-09-16,0.0
7928,2011-09-17,0.0
7929,2011-09-18,0.0
7930,2011-09-19,0.0
7931,2011-09-20,0.0
7932,2011-09-21,0.0
7933,2011-09-22,0.0
7934,2011-09-23,0.0
7935,2011-09-24,0.0
7936,2011-09-25,0.0
7937,2011-09-26,0.0
7938,2011-09-27,0.0
7939,2011-09-28,0.0
7940,2011-09-29,0.0
7941,2011-09-30,0.0
7942,2011-10-01,0.0
7943,2011-10-02,0.0
7944,2011-10-03,0.0
7945,2011-10-04,0.0
7946,2011-10-05,2789.0961227136
7947,2011-10-06,0.0
7948,2011-10-07,0.0
7949,2011-10-08,0.0
7950,2011-10-09,0.0
7951,2011-10-10,0.0
7952,2011-10-11,0.0
7953,2011-10-12,145938.231333216
7954,2011-10-13,119246.092123738
7955,2011-10-14,0.0
7956,2011-10-15,0.0
7957,2011-10-16,0.0
7958,2011-10-17,0.0
7959,2011-10-18,0.0
7960,2011-10-19,276952.351834368
7961,2011-10-20,408651.513488467
7962,2011-10-21,151712.149622342
7963,2011-10-22,96370.6107663936
7964,2011-10-23,191982.783113453
7965,2011-10-24,159320.999571149
7966,2011-10-25,147430.642416422
7967,2011-10-26,0.0
7968,2011-10-27,145571.24500128
7969,2011-10-28,141363.135061747
7970,2011-10-29,159834.780435859
7971,2011-10-30,158782.752950976
7972,2011-10-31,261905.912224992
7973,2011-11-01,262493.09035609
7974,2011-11-02,308708.902424563
7975,2011-11-03,335816.959476902
7976,2011-11-04,110927.735266522
7977,2011-11-05,302494.600537114
7978,2011-11-06,149901.683718125
7979,2011-11-07,15633.6177404736
7980,2011-11-08,156849.958269446
7981,2011-11-09,122720.229399398
7982,2011-11-10,153326.889482861
7983,2011-11-11,144886.203848333
7984,2011-11-12,143883.107874374
7985,2011-11-13,140237.710310477
7986,2011-11-14,41224.797954144
7987,2011-11-15,0.0
7988,2011-11-16,13749.7545698688
7989,2011-11-17,122646.832133011
7990,2011-11-18,0.0
7991,2011-11-19,82058.1438208896
7992,2011-11-20,52503.5112223104
7993,2011-11-21,51916.3330912128
7994,2011-11-22,51769.5385584384
7995,2011-11-23,71121.9511291968
7996,2011-11-24,21505.3990514496
7997,2011-11-25,77483.0475494208
7998,2011-11-26,32930.9068523904
7999,2011-11-27,7364.1923941824
8000,2011-11-28,47952.880706304
8001,2011-11-29,50032.469920608
8002,2011-11-30,50595.1822962432
8003,2011-12-01,52160.9906458368
8004,2011-12-02,15755.9465177856
8005,2011-12-03,0.0
8006,2011-12-04,22410.6320035584
8007,2011-12-05,36967.7565036864
8008,2011-12-06,0.0
8009,2011-12-07,0.0
8010,2011-12-08,0.0
8011,2011-12-09,0.0
8012,2011-12-10,0.0
8013,2011-12-11,0.0
8014,2011-12-12,16979.2342909056
8015,2011-12-13,0.0
8016,2011-12-14,0.0
8017,2011-12-15,0.0
8018,2011-12-16,0.0
8019,2011-12-17,0.0
8020,2011-12-18,0.0
8021,2011-12-19,0.0
8022,2011-12-20,0.0
8023,2011-12-21,0.0
8024,2011-12-22,0.0
8025,2011-12-23,0.0
8026,2011-12-24,0.0
8027,2011-12-25,0.0
8028,2011-12-26,0.0
8029,2011-12-27,0.0
8030,2011-12-28,0.0
8031,2011-12-29,0.0
8032,2011-12-30,0.0
8033,2011-12-31,0.0
8034,2012-01-01,0.0
8035,2012-01-02,0.0
8036,2012-01-03,48.9315109248
8037,2012-01-04,0.0
8038,2012-01-05,0.0
8039,2012-01-06,0.0
8040,2012-01-07,0.0
8041,2012-01-08,0.0
8042,2012-01-09,0.0
8043,2012-01-10,0.0
8044,2012-01-11,0.0
8045,2012-01-12,0.0
8046,2012-01-13,0.0
8047,2012-01-14,0.0
8048,2012-01-15,0.0
8049,2012-01-16,0.0
8050,2012-01-17,0.0
8051,2012-01-18,0.0
8052,2012-01-19,0.0
8053,2012-01-20,0.0
8054,2012-01-21,0.0
8055,2012-01-22,0.0
8056,2012-01-23,0.0
8057,2012-01-24,0.0
8058,2012-01-25,
8059,2012-01-26,
8060,2012-01-27,
8061,2012-01-28,
8062,2012-01-29,
8063,2012-01-30,
8064,2012-01-31,
8065,2012-02-01,
8066,2012-02-02,
8067,2012-02-03,
8068,2012-02-04,
8069,2012-02-05,
8070,2012-02-06,
8071,2012-02-07,
8072,2012-02-08,
8073,2012-02-09,
8074,2012-02-10,
8075,2012-02-11,
8076,2012-02-12,
8077,2012-02-13,
8078,2012-02-14,
8079,2012-02-15,
8080,2012-02-16,
8081,2012-02-17,
8082,2012-02-18,
8083,2012-02-19,
8084,2012-02-20,
8085,2012-02-21,
8086,2012-02-22,
8087,2012-02-23,
8088,2012-02-24,
8089,2012-02-25,
8090,2012-02-26,
8091,2012-02-27,
8092,2012-02-28,
8093,2012-02-29,
8094,2012-03-01,
8095,2012-03-02,
8096,2012-03-03,
8097,2012-03-04,
8098,2012-03-05,
8099,2012-03-06,
8100,2012-03-07,
8101,2012-03-08,
8102,2012-03-09,
8103,2012-03-10,
8104,2012-03-11,
8105,2012-03-12,
8106,2012-03-13,
8107,2012-03-14,
8108,2012-03-15,
8109,2012-03-16,
8110,2012-03-17,
8111,2012-03-18,
8112,2012-03-19,
8113,2012-03-20,
8114,2012-03-21,
8115,2012-03-22,0.0
8116,2012-03-23,0.0
8117,2012-03-24,0.0
8118,2012-03-25,0.0
8119,2012-03-26,0.0
8120,2012-03-27,0.0
8121,2012-03-28,0.0
8122,2012-03-29,0.0
8123,2012-03-30,0.0
8124,2012-03-31,0.0
8125,2012-04-01,0.0
8126,2012-04-02,73.3972663872
8127,2012-04-03,0.0
8128,2012-04-04,0.0
8129,2012-04-05,0.0
8130,2012-04-06,0.0
8131,2012-04-07,0.0
8132,2012-04-08,0.0
8133,2012-04-09,0.0
8134,2012-04-10,0.0
8135,2012-04-11,0.0
8136,2012-04-12,0.0
8137,2012-04-13,0.0
8138,2012-04-14,0.0
8139,2012-04-15,0.0
8140,2012-04-16,0.0
8141,2012-04-17,0.0
8142,2012-04-18,0.0
8143,2012-04-19,0.0
8144,2012-04-20,0.0
8145,2012-04-21,0.0
8146,2012-04-22,0.0
8147,2012-04-23,0.0
8148,2012-04-24,0.0
8149,2012-04-25,0.0
8150,2012-04-26,0.0
8151,2012-04-27,0.0
8152,2012-04-28,0.0
8153,2012-04-29,0.0
8154,2012-04-30,0.0
8155,2012-05-01,0.0
8156,2012-05-02,0.0
8157,2012-05-03,0.0
8158,2012-05-04,0.0
8159,2012-05-05,0.0
8160,2012-05-06,0.0
8161,2012-05-07,0.0
8162,2012-05-08,0.0
8163,2012-05-09,0.0
8164,2012-05-10,0.0
8165,2012-05-11,0.0
8166,2012-05-12,0.0
8167,2012-05-13,0.0
8168,2012-05-14,0.0
8169,2012-05-15,0.0
8170,2012-05-16,0.0
8171,2012-05-17,0.0
8172,2012-05-18,0.0
8173,2012-05-19,0.0
8174,2012-05-20,0.0
8175,2012-05-21,0.0
8176,2012-05-22,0.0
8177,2012-05-23,0.0
8178,2012-05-24,0.0
8179,2012-05-25,0.0
8180,2012-05-26,0.0
8181,2012-05-27,0.0
8182,2012-05-28,0.0
8183,2012-05-29,0.0
8184,2012-05-30,0.0
8185,2012-05-31,0.0
8186,2012-06-01,0.0
8187,2012-06-02,0.0
8188,2012-06-03,0.0
8189,2012-06-04,0.0
8190,2012-06-05,0.0
8191,2012-06-06,0.0
8192,2012-06-07,0.0
8193,2012-06-08,0.0
8194,2012-06-09,0.0
8195,2012-06-10,0.0
8196,2012-06-11,0.0
8197,2012-06-12,0.0
8198,2012-06-13,0.0
8199,2012-06-14,0.0
8200,2012-06-15,0.0
8201,2012-06-16,0.0
8202,2012-06-17,0.0
8203,2012-06-18,0.0
8204,2012-06-19,0.0
8205,2012-06-20,0.0
8206,2012-06-21,0.0
8207,2012-06-22,0.0
8208,2012-06-23,0.0
8209,2012-06-24,0.0
8210,2012-06-25,0.0
8211,2012-06-26,0.0
8212,2012-06-27,0.0
8213,2012-06-28,0.0
8214,2012-06-29,0.0
8215,2012-06-30,10104.3570059712
8216,2012-07-01,84675.9796553664
8217,2012-07-02,48.9315109248
8218,2012-07-03,0.0
8219,2012-07-04,0.0
8220,2012-07-05,0.0
8221,2012-07-06,0.0
8222,2012-07-07,0.0
8223,2012-07-08,0.0
8224,2012-07-09,0.0
8225,2012-07-10,0.0
8226,2012-07-11,0.0
8227,2012-07-12,0.0
8228,2012-07-13,0.0
8229,2012-07-14,0.0
8230,2012-07-15,0.0
8231,2012-07-16,0.0
8232,2012-07-17,0.0
8233,2012-07-18,0.0
8234,2012-07-19,0.0
8235,2012-07-20,0.0
8236,2012-07-21,0.0
8237,2012-07-22,0.0
8238,2012-07-23,0.0
8239,2012-07-24,0.0
8240,2012-07-25,0.0
8241,2012-07-26,0.0
8242,2012-07-27,0.0
8243,2012-07-28,0.0
8244,2012-07-29,0.0
8245,2012-07-30,0.0
8246,2012-07-31,0.0
8247,2012-08-01,0.0
8248,2012-08-02,0.0
8249,2012-08-03,0.0
8250,2012-08-04,0.0
8251,2012-08-05,0.0
8252,2012-08-06,0.0
8253,2012-08-07,0.0
8254,2012-08-08,0.0
8255,2012-08-09,0.0
8256,2012-08-10,0.0
8257,2012-08-11,0.0
8258,2012-08-12,0.0
8259,2012-08-13,0.0
8260,2012-08-14,0.0
8261,2012-08-15,0.0
8262,2012-08-16,0.0
8263,2012-08-17,0.0
8264,2012-08-18,0.0
8265,2012-08-19,112591.406637965
8266,2012-08-20,0.0
8267,2012-08-21,94437.816084864
8268,2012-08-22,228069.772420493
8269,2012-08-23,172067.658167059
8270,2012-08-24,172605.904787232
8271,2012-08-25,257551.007752685
8272,2012-08-26,123870.119906131
8273,2012-08-27,2022755.26436484
8274,2012-08-28,2104764.47667481
8275,2012-08-29,1674436.30384666
8276,2012-08-30,1336686.54968822
8277,2012-08-31,1181475.79703476
8278,2012-09-01,1063306.19815137
8279,2012-09-02,884852.977808621
8280,2012-09-03,778133.352481632
8281,2012-09-04,756163.104076397
8282,2012-09-05,516741.22112135
8283,2012-09-06,571128.595514266
8284,2012-09-07,538931.661325747
8285,2012-09-08,534209.770521504
8286,2012-09-09,524301.139559232
8287,2012-09-10,373469.757133536
8288,2012-09-11,447992.448272006
8289,2012-09-12,441998.338183718
8290,2012-09-13,261661.254670368
8291,2012-09-14,399012.005836282
8292,2012-09-15,295375.065697555
8293,2012-09-16,313724.382294355
8294,2012-09-17,462916.55910407
8295,2012-09-18,360258.24918384
8296,2012-09-19,527334.89323657
8297,2012-09-20,376063.12721255
8298,2012-09-21,461326.284999014
8299,2012-09-22,483565.656714336
8300,2012-09-23,400626.7456968
8301,2012-09-24,453228.11994096
8302,2012-09-25,355903.344711533
8303,2012-09-26,239372.951444122
8304,2012-09-27,314629.615246464
8305,2012-09-28,307167.559830432
8306,2012-09-29,187114.097776435
8307,2012-09-30,231519.443940691
8308,2012-10-01,177890.50796711
8309,2012-10-02,224473.30636752
8310,2012-10-03,192936.947576486
8311,2012-10-04,200007.55090512
8312,2012-10-05,287643.886971437
8313,2012-10-06,369065.921150304
8314,2012-10-07,522735.331209638
8315,2012-10-08,602738.351571686
8316,2012-10-09,524350.071070157
8317,2012-10-10,443295.023223226
8318,2012-10-11,417067.733367533
8319,2012-10-12,368968.058128454
8320,2012-10-13,367426.715534323
8321,2012-10-14,237684.814317216
8322,2012-10-15,324342.520165037
8323,2012-10-16,204729.441709363
8324,2012-10-17,239935.663819757
8325,2012-10-18,323388.355702003
8326,2012-10-19,567336.403417594
8327,2012-10-20,506734.727137229
8328,2012-10-21,528460.31798784
8329,2012-10-22,417654.91149863
8330,2012-10-23,333933.096306298
8331,2012-10-24,332881.068821414
8332,2012-10-25,248547.609742522
8333,2012-10-26,310397.039551469
8334,2012-10-27,357371.290039277
8335,2012-10-28,292977.42166224
8336,2012-10-29,301834.025139629
8337,2012-10-30,225036.018743155
8338,2012-10-31,152519.519552602
8339,2012-11-01,265722.570077126
8340,2012-11-02,240840.896771866
8341,2012-11-03,103221.022295866
8342,2012-11-04,218650.456567469
8343,2012-11-05,151222.834513094
8344,2012-11-06,141167.409018048
8345,2012-11-07,88027.7881537152
8346,2012-11-08,137717.73749785
8347,2012-11-09,181340.179487309
8348,2012-11-10,125117.873434714
8349,2012-11-11,88321.377219264
8350,2012-11-12,87709.733332704
8351,2012-11-13,88370.3087301888
8352,2012-11-14,88566.034773888
8353,2012-11-15,88884.0895948992
8354,2012-11-16,90352.0349226432
8355,2012-11-17,89055.349883136
8356,2012-11-18,89300.00743776
8357,2012-11-19,89471.2677259968
8358,2012-11-20,26080.4953229184
8359,2012-11-21,0.0
8360,2012-11-22,0.0
8361,2012-11-23,0.0
8362,2012-11-24,0.0
8363,2012-11-25,0.0
8364,2012-11-26,146990.258818099
8365,2012-11-27,0.0
8366,2012-11-28,0.0
8367,2012-11-29,0.0
8368,2012-11-30,0.0
8369,2012-12-01,0.0
8370,2012-12-02,0.0
8371,2012-12-03,0.0
8372,2012-12-04,0.0
8373,2012-12-05,0.0
8374,2012-12-06,10349.0145605952
8375,2012-12-07,25126.3308598848
8376,2012-12-08,0.0
8377,2012-12-09,0.0
8378,2012-12-10,0.0
8379,2012-12-11,0.0
8380,2012-12-12,0.0
8381,2012-12-13,0.0
8382,2012-12-14,88419.2402411136
8383,2012-12-15,90572.2267218048
8384,2012-12-16,0.0
8385,2012-12-17,0.0
8386,2012-12-18,0.0
8387,2012-12-19,0.0
8388,2012-12-20,0.0
8389,2012-12-21,0.0
8390,2012-12-22,0.0
8391,2012-12-23,0.0
8392,2012-12-24,0.0
8393,2012-12-25,0.0
8394,2012-12-26,48.9315109248
8395,2012-12-27,0.0
8396,2012-12-28,0.0
8397,2012-12-29,0.0
8398,2012-12-30,0.0
8399,2012-12-31,0.0
8400,2013-01-01,0.0
8401,2013-01-02,0.0
8402,2013-01-03,0.0
8403,2013-01-04,0.0
8404,2013-01-05,0.0
8405,2013-01-06,0.0
8406,2013-01-07,0.0
8407,2013-01-08,0.0
8408,2013-01-09,0.0
8409,2013-01-10,0.0
8410,2013-01-11,0.0
8411,2013-01-12,0.0
8412,2013-01-13,0.0
8413,2013-01-14,0.0
8414,2013-01-15,0.0
8415,2013-01-16,1076.4932403456
8416,2013-01-17,0.0
8417,2013-01-18,0.0
8418,2013-01-19,0.0
8419,2013-01-20,0.0
8420,2013-01-21,0.0
8421,2013-01-22,0.0
8422,2013-01-23,0.0
8423,2013-01-24,0.0
8424,2013-01-25,0.0
8425,2013-01-26,0.0
8426,2013-01-27,0.0
8427,2013-01-28,0.0
8428,2013-01-29,0.0
8429,2013-01-30,0.0
8430,2013-01-31,0.0
8431,2013-02-01,0.0
8432,2013-02-02,0.0
8433,2013-02-03,0.0
8434,2013-02-04,0.0
8435,2013-02-05,0.0
8436,2013-02-06,0.0
8437,2013-02-07,0.0
8438,2013-02-08,0.0
8439,2013-02-09,0.0
8440,2013-02-10,0.0
8441,2013-02-11,0.0
8442,2013-02-12,0.0
8443,2013-02-13,0.0
8444,2013-02-14,0.0
8445,2013-02-15,0.0
8446,2013-02-16,0.0
8447,2013-02-17,0.0
8448,2013-02-18,0.0
8449,2013-02-19,0.0
8450,2013-02-20,0.0
8451,2013-02-21,0.0
8452,2013-02-22,0.0
8453,2013-02-23,0.0
8454,2013-02-24,0.0
8455,2013-02-25,0.0
8456,2013-02-26,0.0
8457,2013-02-27,0.0
8458,2013-02-28,0.0
8459,2013-03-01,0.0
8460,2013-03-02,0.0
8461,2013-03-03,0.0
8462,2013-03-04,0.0
8463,2013-03-05,0.0
8464,2013-03-06,0.0
8465,2013-03-07,0.0
8466,2013-03-08,0.0
8467,2013-03-09,0.0
8468,2013-03-10,0.0
8469,2013-03-11,0.0
8470,2013-03-12,0.0
8471,2013-03-13,0.0
8472,2013-03-14,0.0
8473,2013-03-15,0.0
8474,2013-03-16,0.0
8475,2013-03-17,0.0
8476,2013-03-18,0.0
8477,2013-03-19,0.0
8478,2013-03-20,0.0
8479,2013-03-21,0.0
8480,2013-03-22,0.0
8481,2013-03-23,0.0
8482,2013-03-24,0.0
8483,2013-03-25,0.0
8484,2013-03-26,5920.7128219008
8485,2013-03-27,0.0
